2022 Federal Election House of Representatives Distribution of Preferences By Division [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:09 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
ACT,101,Canberra,4,6,36228,PAYNE,Alicia,ALP,Australian Labor Party,Y,Y,Transfer Percent,59.48
ACT,102,Fenner,0,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,44100
ACT,102,Fenner,0,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,48.31
ACT,102,Fenner,0,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,0
ACT,102,Fenner,0,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,0
ACT,102,Fenner,0,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Count,25416
ACT,102,Fenner,0,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Percent,27.84
ACT,102,Fenner,0,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Count,0
ACT,102,Fenner,0,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Percent,0
ACT,102,Fenner,0,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Count,2346
ACT,102,Fenner,0,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Percent,2.57
ACT,102,Fenner,0,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,102,Fenner,0,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,102,Fenner,0,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Count,2419
ACT,102,Fenner,0,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.65
ACT,102,Fenner,0,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
ACT,102,Fenner,0,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
ACT,102,Fenner,0,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Count,15294
ACT,102,Fenner,0,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Percent,16.75
ACT,102,Fenner,0,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Count,0
ACT,102,Fenner,0,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Percent,0
ACT,102,Fenner,0,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Count,1706
ACT,102,Fenner,0,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Percent,1.87
ACT,102,Fenner,0,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,102,Fenner,0,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,102,Fenner,1,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,44355
ACT,102,Fenner,1,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,48.59
ACT,102,Fenner,1,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,255
ACT,102,Fenner,1,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,14.95
ACT,102,Fenner,1,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Count,26104
ACT,102,Fenner,1,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Percent,28.6
ACT,102,Fenner,1,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Count,688
ACT,102,Fenner,1,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Percent,40.33
ACT,102,Fenner,1,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Count,2584
ACT,102,Fenner,1,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Percent,2.83
ACT,102,Fenner,1,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Count,238
ACT,102,Fenner,1,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Percent,13.95
ACT,102,Fenner,1,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Count,2692
ACT,102,Fenner,1,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.95
ACT,102,Fenner,1,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Count,273
ACT,102,Fenner,1,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,16
ACT,102,Fenner,1,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Count,15546
ACT,102,Fenner,1,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Percent,17.03
ACT,102,Fenner,1,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Count,252
ACT,102,Fenner,1,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Percent,14.77
ACT,102,Fenner,1,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,102,Fenner,1,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,102,Fenner,1,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Count,-1706
ACT,102,Fenner,1,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Percent,-100
ACT,102,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,44706
ACT,102,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,48.98
ACT,102,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,351
ACT,102,Fenner,2,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,13.58
ACT,102,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Count,26585
ACT,102,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Percent,29.12
ACT,102,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Count,481
ACT,102,Fenner,2,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Percent,18.61
ACT,102,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Count,0
ACT,102,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,102,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Count,-2584
ACT,102,Fenner,2,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Percent,-100
ACT,102,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Count,4126
ACT,102,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Percent,4.52
ACT,102,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Count,1434
ACT,102,Fenner,2,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,55.5
ACT,102,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Count,15864
ACT,102,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Percent,17.38
ACT,102,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Count,318
ACT,102,Fenner,2,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Percent,12.31
ACT,102,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,102,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,102,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,102,Fenner,2,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,102,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,45529
ACT,102,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,49.88
ACT,102,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,823
ACT,102,Fenner,3,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,19.95
ACT,102,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Count,28813
ACT,102,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Percent,31.57
ACT,102,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Count,2228
ACT,102,Fenner,3,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Percent,54
ACT,102,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Count,0
ACT,102,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,102,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,102,Fenner,3,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,102,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
ACT,102,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
ACT,102,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-4126
ACT,102,Fenner,3,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
ACT,102,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Count,16939
ACT,102,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Percent,18.56
ACT,102,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Count,1075
ACT,102,Fenner,3,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Percent,26.05
ACT,102,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,102,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,102,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,102,Fenner,3,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,102,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,59966
ACT,102,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,65.69
ACT,102,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,14437
ACT,102,Fenner,4,1,36234,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,85.23
ACT,102,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Count,31315
ACT,102,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Preference Percent,34.31
ACT,102,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Count,2502
ACT,102,Fenner,4,2,37203,KUSTER,Nathan,LP,Liberal,N,N,Transfer Percent,14.77
ACT,102,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Count,0
ACT,102,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,102,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,102,Fenner,4,3,36237,ELTON,Timothy Peter,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,102,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
ACT,102,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
ACT,102,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
ACT,102,Fenner,4,4,37458,GRANT,Lucia,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
ACT,102,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Count,0
ACT,102,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Preference Percent,0
ACT,102,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Count,-16939
ACT,102,Fenner,4,5,36242,SOJIC,Natasa,GRN,The Greens,N,N,Transfer Percent,-100
ACT,102,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,102,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,102,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,102,Fenner,4,6,37599,JAKEMAN,Guy,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,103,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,41622
NSW,103,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,45.22
NSW,103,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,0
NSW,103,Banks,0,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,0
NSW,103,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Count,1264
NSW,103,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Percent,1.37
NSW,103,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Count,0
NSW,103,Banks,0,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,103,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Count,5048
NSW,103,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Percent,5.48
NSW,103,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Count,0
NSW,103,Banks,0,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Percent,0
NSW,103,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,8063
NSW,103,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,8.76
NSW,103,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,0
NSW,103,Banks,0,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,0
NSW,103,Banks,0,5,37388,KHOUW,Steve,,,N,N,Preference Count,961
NSW,103,Banks,0,5,37388,KHOUW,Steve,,,N,N,Preference Percent,1.04
NSW,103,Banks,0,5,37388,KHOUW,Steve,,,N,N,Transfer Count,0
NSW,103,Banks,0,5,37388,KHOUW,Steve,,,N,N,Transfer Percent,0
NSW,103,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Count,2628
NSW,103,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.86
NSW,103,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
NSW,103,Banks,0,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
NSW,103,Banks,0,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Count,32459
NSW,103,Banks,0,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Percent,35.26
NSW,103,Banks,0,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Count,0
NSW,103,Banks,0,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Percent,0
NSW,103,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,41754
NSW,103,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,45.36
NSW,103,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,132
NSW,103,Banks,1,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,13.74
NSW,103,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Count,1411
NSW,103,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Percent,1.53
NSW,103,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Count,147
NSW,103,Banks,1,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Percent,15.3
NSW,103,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Count,5166
NSW,103,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Percent,5.61
NSW,103,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Count,118
NSW,103,Banks,1,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Percent,12.28
NSW,103,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,8294
NSW,103,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,9.01
NSW,103,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,231
NSW,103,Banks,1,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,24.04
NSW,103,Banks,1,5,37388,KHOUW,Steve,,,N,N,Preference Count,0
NSW,103,Banks,1,5,37388,KHOUW,Steve,,,N,N,Preference Percent,0
NSW,103,Banks,1,5,37388,KHOUW,Steve,,,N,N,Transfer Count,-961
NSW,103,Banks,1,5,37388,KHOUW,Steve,,,N,N,Transfer Percent,-100
NSW,103,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Count,2742
NSW,103,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.98
NSW,103,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Count,114
NSW,103,Banks,1,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,11.86
NSW,103,Banks,1,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Count,32678
NSW,103,Banks,1,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Percent,35.5
NSW,103,Banks,1,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Count,219
NSW,103,Banks,1,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Percent,22.79
NSW,103,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,42198
NSW,103,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,45.84
NSW,103,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,444
NSW,103,Banks,2,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,31.47
NSW,103,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Count,0
NSW,103,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Percent,0
NSW,103,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Count,-1411
NSW,103,Banks,2,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Percent,-100
NSW,103,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Count,5724
NSW,103,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Percent,6.22
NSW,103,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Count,558
NSW,103,Banks,2,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Percent,39.55
NSW,103,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,8386
NSW,103,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,9.11
NSW,103,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,92
NSW,103,Banks,2,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,6.52
NSW,103,Banks,2,5,37388,KHOUW,Steve,,,N,N,Preference Count,0
NSW,103,Banks,2,5,37388,KHOUW,Steve,,,N,N,Preference Percent,0
NSW,103,Banks,2,5,37388,KHOUW,Steve,,,N,N,Transfer Count,0
NSW,103,Banks,2,5,37388,KHOUW,Steve,,,N,N,Transfer Percent,0
NSW,103,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Count,2943
NSW,103,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Percent,3.2
NSW,103,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Count,201
NSW,103,Banks,2,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,14.25
NSW,103,Banks,2,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Count,32794
NSW,103,Banks,2,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Percent,35.63
NSW,103,Banks,2,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Count,116
NSW,103,Banks,2,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Percent,8.22
NSW,103,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,42720
NSW,103,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,46.41
NSW,103,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,522
NSW,103,Banks,3,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,17.74
NSW,103,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Count,0
NSW,103,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Percent,0
NSW,103,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Count,0
NSW,103,Banks,3,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,103,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Count,7530
NSW,103,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Percent,8.18
NSW,103,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Count,1806
NSW,103,Banks,3,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Percent,61.37
NSW,103,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,8635
NSW,103,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,9.38
NSW,103,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,249
NSW,103,Banks,3,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,8.46
NSW,103,Banks,3,5,37388,KHOUW,Steve,,,N,N,Preference Count,0
NSW,103,Banks,3,5,37388,KHOUW,Steve,,,N,N,Preference Percent,0
NSW,103,Banks,3,5,37388,KHOUW,Steve,,,N,N,Transfer Count,0
NSW,103,Banks,3,5,37388,KHOUW,Steve,,,N,N,Transfer Percent,0
NSW,103,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
NSW,103,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
NSW,103,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-2943
NSW,103,Banks,3,6,37773,HEFFERNAN,Malcolm Phillip,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
NSW,103,Banks,3,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Count,33160
NSW,103,Banks,3,7,36774,SOON,Zhi,ALP,Labor,N,N,Preference Percent,36.03
NSW,103,Banks,3,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Count,366
NSW,103,Banks,3,7,36774,SOON,Zhi,ALP,Labor,N,N,Transfer Percent,12.44
NSW,103,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,46678
NSW,103,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,50.71
NSW,103,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,3958
NSW,103,Banks,4,1,37018,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,52.56
NSW,103,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Count,0
NSW,103,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Preference Percent,0
NSW,103,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Count,0
NSW,103,Banks,4,2,36651,COCKER,Elouise Ivy,LDP,Liberal Democrats,N,N,Transfer Percent,0
NSW,103,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Count,0
NSW,103,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Preference Percent,0
NSW,103,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Count,-7530
NSW,103,Banks,4,3,36265,MOMIRCEVSKI,Marika,UAPP,United Australia Party,N,N,Transfer Percent,-100
NSW,103,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Count,10318
NSW,103,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Preference Percent,11.21
NSW,103,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Count,1683
NSW,103,Banks,4,4,36330,HANNA,Natalie,GRN,The Greens,N,N,Transfer Percent,22.35
NSW,103,Banks,4,5,37388,KHOUW,Steve,,,N,N,Preference Count,0
NSW,103,Banks,4,5,37388,KHOUW,Steve,,,N,N,Preference Percent,0
NSW,103,Banks,4,5,37388,KHOUW,Steve,,,N,N,Transfer Count,0
NSW,103,Banks,4,5,37388,KHOUW,Steve,,,N,N,Transfer Percent,0
